genes,signedlogP
evm.TU.Ap7.1553,-0.0101512599182539
evm.TU.Ap7.1554,0.903981593342418
evm.TU.Ap7.1555,-0.000689518725987299
evm.TU.Ap7.1556,0.0107305749187018
evm.TU.Ap7.1557,-1.15748363755999
evm.TU.Ap7.1558,0.0642863915319286
evm.TU.Ap7.1559,-0.616291943768061
evm.TU.Ap7.156,-0.011450570346154
evm.TU.Ap7.1560,NA
evm.TU.Ap7.1561,NA
evm.TU.Ap7.1562,NA
evm.TU.Ap7.1563,0.345379692081224
evm.TU.Ap7.1564,-4.19602104998537
evm.TU.Ap7.1565,-0.120649777390568
evm.TU.Ap7.1566,0.475407117371678
evm.TU.Ap7.1567,0.722374375847342
evm.TU.Ap7.1568,0.0513533348190782
evm.TU.Ap7.1569,NA
evm.TU.Ap7.157_evm.TU.Ap7.164,-0.246284770057045
evm.TU.Ap7.1570,0.664717193223643
evm.TU.Ap7.1571,-0.166852523874354
evm.TU.Ap7.1572,-1.06373858837143
evm.TU.Ap7.1573,0.294989009575251
evm.TU.Ap7.1574,-0.697430931792848
evm.TU.Ap7.1575,0.571880142379505
evm.TU.Ap7.1576,0.0653267235648742
evm.TU.Ap7.1577,0.21430406344531
evm.TU.Ap7.1578,-0.197748473882092
evm.TU.Ap7.1579,-3.1462274553955
evm.TU.Ap7.158,NA
evm.TU.Ap7.1580,-1.25285628312981
evm.TU.Ap7.1581,-0.337190587758236
evm.TU.Ap7.1582,-1.47783961136358
evm.TU.Ap7.1583,0.0639962957054838
evm.TU.Ap7.1584,0.641642532567015
evm.TU.Ap7.1585,-0.105651565021958
evm.TU.Ap7.1586,0.0553285377649225
evm.TU.Ap7.1587,0.0360528014280024
evm.TU.Ap7.1588,NA
evm.TU.Ap7.1589,-1.63894756909941
evm.TU.Ap7.159,NA
evm.TU.Ap7.1590,-3.66511788834331
evm.TU.Ap7.1591,-1.98435922118484
evm.TU.Ap7.1592,-6.12298627755431
evm.TU.Ap7.1593,-3.79488490224294
evm.TU.Ap7.1594,-1.61824441374261
evm.TU.Ap7.1595,0.377188938333449
evm.TU.Ap7.1596,-0.109162237068175
evm.TU.Ap7.1597,0.126066306594639
evm.TU.Ap7.1598,0.126066306594639
evm.TU.Ap7.1599,0.55967064210773
evm.TU.Ap7.16,NA
evm.TU.Ap7.160,NA
evm.TU.Ap7.1600,-0.476985022777769
evm.TU.Ap7.1601,1.01332809425259
evm.TU.Ap7.1602,-1.29486156773649
evm.TU.Ap7.1603,-0.462379041039759
evm.TU.Ap7.1604,-1.37662117967639
evm.TU.Ap7.1605,-2.40053745666905
evm.TU.Ap7.1606,-1.66888470997381
evm.TU.Ap7.1607,-1.64783653068875
evm.TU.Ap7.1608,8.92099369423878
evm.TU.Ap7.1609,-0.53822640858203
evm.TU.Ap7.161,NA
evm.TU.Ap7.1610,0.34502521463628
evm.TU.Ap7.1611,0.518074300826501
evm.TU.Ap7.1612,NA
evm.TU.Ap7.1613,0.205743252256354
evm.TU.Ap7.1614,NA
evm.TU.Ap7.1615,-0.0167258677732019
evm.TU.Ap7.1616,0.195505027403493
evm.TU.Ap7.1617,1.132911873208
evm.TU.Ap7.1618,0.857233557550679
evm.TU.Ap7.1619,-0.485558932958425
evm.TU.Ap7.162,NA
evm.TU.Ap7.1620,0.140782944396132
evm.TU.Ap7.1621,-0.426609740737674
evm.TU.Ap7.1622,-0.273707259148193
evm.TU.Ap7.1623,0.00374502943749321
evm.TU.Ap7.1624,NA
evm.TU.Ap7.1625,0.0513541057235983
evm.TU.Ap7.1626,NA
evm.TU.Ap7.1627,NA
evm.TU.Ap7.1628,0.707945231328869
evm.TU.Ap7.1629,0.454655385336589
evm.TU.Ap7.163,NA
evm.TU.Ap7.1630,-0.107705617208554
evm.TU.Ap7.1631,NA
evm.TU.Ap7.1632,-1.24435072085173
evm.TU.Ap7.1633,-1.40667097891759
evm.TU.Ap7.1634,NA
evm.TU.Ap7.1635,-0.391733555319539
evm.TU.Ap7.1636,NA
evm.TU.Ap7.1637,0.112852826196814
evm.TU.Ap7.1638,NA
evm.TU.Ap7.1639,NA
evm.TU.Ap7.1640,NA
evm.TU.Ap7.1641,NA
evm.TU.Ap7.1642,NA
evm.TU.Ap7.1643,NA
evm.TU.Ap7.1644,0.232220161074294
evm.TU.Ap7.1645,-0.432258389597622
evm.TU.Ap7.1646,-1.43022055549108
evm.TU.Ap7.1647,NA
evm.TU.Ap7.1648,-0.320108235592787
evm.TU.Ap7.1649,0.286524867022888
evm.TU.Ap7.165,NA
evm.TU.Ap7.1650,0.0513516645296645
evm.TU.Ap7.1651,-0.186337843977956
evm.TU.Ap7.1652,-0.0796651776565233
evm.TU.Ap7.1653,-1.60351148279344
evm.TU.Ap7.1654,-4.80825174715807
evm.TU.Ap7.1655,0.464546178575479
evm.TU.Ap7.1656,NA
evm.TU.Ap7.1657,NA
evm.TU.Ap7.1658,0.200712031856143
evm.TU.Ap7.1659,NA
evm.TU.Ap7.166,0.958223327554714
evm.TU.Ap7.1660,NA
evm.TU.Ap7.1661,NA
evm.TU.Ap7.1662,NA
evm.TU.Ap7.1663,NA
evm.TU.Ap7.1664,-2.1718739808813
evm.TU.Ap7.1665,NA
evm.TU.Ap7.1666,NA
evm.TU.Ap7.1667,NA
evm.TU.Ap7.1668,-1.45094866183504
evm.TU.Ap7.1669,0.535058404099331
evm.TU.Ap7.167,1.9907101031748
evm.TU.Ap7.1670,0.407443287609973
evm.TU.Ap7.1671,-0.86599712545073
evm.TU.Ap7.1672,NA
evm.TU.Ap7.1673,NA
evm.TU.Ap7.1674,0.0513532063368722
evm.TU.Ap7.1675,NA
evm.TU.Ap7.1676,0.0513529975949888
evm.TU.Ap7.1677,1.69857617527115
evm.TU.Ap7.1678,NA
evm.TU.Ap7.1679,1.43611292385266
evm.TU.Ap7.168,1.47804147201655
evm.TU.Ap7.1680,-0.010151259918254
evm.TU.Ap7.1681,NA
evm.TU.Ap7.1682,NA
evm.TU.Ap7.1683,NA
evm.TU.Ap7.1684,0.195502127388242
evm.TU.Ap7.1685,0.555222941781003
evm.TU.Ap7.1686,NA
evm.TU.Ap7.1687,NA
evm.TU.Ap7.1688,NA
evm.TU.Ap7.1689,NA
evm.TU.Ap7.169,1.41223245639864
evm.TU.Ap7.1690,NA
evm.TU.Ap7.1691,NA
evm.TU.Ap7.1692,-0.219601852650038
evm.TU.Ap7.1693,NA
evm.TU.Ap7.1694,NA
evm.TU.Ap7.1695,NA
evm.TU.Ap7.1696,0.584637019882691
evm.TU.Ap7.1697,0.287547978029035
evm.TU.Ap7.1698,-1.91497323413184
evm.TU.Ap7.1699,NA
evm.TU.Ap7.17,1.47480240505226
evm.TU.Ap7.170,0.986414782950014
evm.TU.Ap7.1700,NA
evm.TU.Ap7.1701,-0.0101520011052153
evm.TU.Ap7.1702,NA
evm.TU.Ap7.1703,0.195505027403493
evm.TU.Ap7.1704,NA
evm.TU.Ap7.1705,0.0513541057235983
evm.TU.Ap7.1706,NA
evm.TU.Ap7.1707,NA
evm.TU.Ap7.1708,NA
evm.TU.Ap7.1709,0.560743886238855
evm.TU.Ap7.171,-0.133844223053782
evm.TU.Ap7.1710,0.65878257623075
evm.TU.Ap7.1711,0.0513513273060962
evm.TU.Ap7.1712,-0.198066166583475
evm.TU.Ap7.1713,6.15264570244742
evm.TU.Ap7.1714,0.788443682586566
evm.TU.Ap7.1715,0.121023737282155
evm.TU.Ap7.1716,0.471302610486089
evm.TU.Ap7.1717,-0.446901256882842
evm.TU.Ap7.1718,-0.602004211202487
evm.TU.Ap7.1719,-3.1092516278248
evm.TU.Ap7.172,0.723457718470859
evm.TU.Ap7.1720,-0.728727943863123
evm.TU.Ap7.1721,-0.547884078039637
evm.TU.Ap7.1722,2.38537180069513
evm.TU.Ap7.1723,-0.675311766309006
evm.TU.Ap7.1724,NA
evm.TU.Ap7.1725,NA
evm.TU.Ap7.1726,NA
evm.TU.Ap7.1727,0.305452942636272
evm.TU.Ap7.1728,-0.25470757263325
evm.TU.Ap7.1729,-1.1002418897647
evm.TU.Ap7.173,-1.11719455741014
evm.TU.Ap7.1730,-1.53227733762125
evm.TU.Ap7.1731,-1.63708764793139
evm.TU.Ap7.1732,-0.0174161335225743
evm.TU.Ap7.1733,-0.172199573990274
evm.TU.Ap7.1734,0.0343167957604429
evm.TU.Ap7.1735,NA
evm.TU.Ap7.1736,NA
evm.TU.Ap7.1737,NA
evm.TU.Ap7.1738,-0.578774318503896
evm.TU.Ap7.1739,-0.0105229848457189
evm.TU.Ap7.174,NA
evm.TU.Ap7.1740,1.94256745545118
evm.TU.Ap7.1741,NA
evm.TU.Ap7.1742,-0.252320249638146
evm.TU.Ap7.1743,0.0280975352686624
evm.TU.Ap7.1744,0.145924330597145
evm.TU.Ap7.1745,-0.633235536335279
evm.TU.Ap7.1746,0.152024383608793
evm.TU.Ap7.1747,-3.92201823063795
evm.TU.Ap7.1748,-0.0386246139226747
evm.TU.Ap7.1749,0.0513541057235983
evm.TU.Ap7.175,-1.19471508456411
evm.TU.Ap7.1750,0.195505027403493
evm.TU.Ap7.1751,0.0625476528888844
evm.TU.Ap7.1752,NA
evm.TU.Ap7.1753,NA
evm.TU.Ap7.1754,NA
evm.TU.Ap7.1755,NA
evm.TU.Ap7.1756,-0.0879476068729107
evm.TU.Ap7.1757,0.657776943154946
evm.TU.Ap7.1758,-0.0101503952025726
evm.TU.Ap7.1759,0.100214981600101
evm.TU.Ap7.176,NA
evm.TU.Ap7.1760,NA
evm.TU.Ap7.1761,NA
evm.TU.Ap7.1762,-0.0459638325254609
evm.TU.Ap7.1763,-1.27459207106156
evm.TU.Ap7.1764,1.4891201156421
evm.TU.Ap7.1765,0.226034709947878
evm.TU.Ap7.1766,-0.563235769757606
evm.TU.Ap7.1767,NA
evm.TU.Ap7.1768,0.415426344723664
evm.TU.Ap7.1769,0.831885360579509
evm.TU.Ap7.177,-1.36636304767117
evm.TU.Ap7.1770,-0.415776824166267
evm.TU.Ap7.1771,1.94047845366829
evm.TU.Ap7.1772,0.195502272386996
evm.TU.Ap7.1773,-0.196279142533896
evm.TU.Ap7.1774,NA
evm.TU.Ap7.1775,-2.82441146851067
evm.TU.Ap7.1776,0.331207353867161
evm.TU.Ap7.1777,1.93611954372235
evm.TU.Ap7.1778,-1.2477461628326
evm.TU.Ap7.1779,-0.851758304294275
evm.TU.Ap7.178,1.50885677856905
evm.TU.Ap7.1780,-1.4844819405182
evm.TU.Ap7.1781,NA
evm.TU.Ap7.1782,NA
evm.TU.Ap7.1783,-0.70071304674616
evm.TU.Ap7.1784,-0.406150285298323
evm.TU.Ap7.1785,0.012275229255022
evm.TU.Ap7.1786,NA
evm.TU.Ap7.1787,NA
evm.TU.Ap7.1788,0.0690974876373101
evm.TU.Ap7.1789,NA
evm.TU.Ap7.179,1.50105822368587
evm.TU.Ap7.1790,NA
evm.TU.Ap7.1791,-0.317916864742642
evm.TU.Ap7.1792,NA
evm.TU.Ap7.1793,1.87023835731863
evm.TU.Ap7.1794,NA
evm.TU.Ap7.1795,-0.306131503245054
evm.TU.Ap7.1796,-0.129004768066736
evm.TU.Ap7.1797,NA
evm.TU.Ap7.1798,NA
evm.TU.Ap7.1799,NA
evm.TU.Ap7.18,0.417533387312339
evm.TU.Ap7.180,1.74186081317703
evm.TU.Ap7.1800,NA
evm.TU.Ap7.1801,0.432938453816933
evm.TU.Ap7.1802,0.384776001900626
evm.TU.Ap7.1803,-0.379458567024435
evm.TU.Ap7.1804,NA
evm.TU.Ap7.1805,NA
evm.TU.Ap7.1806,-0.00233104271248591
evm.TU.Ap7.1807,0.185483976935009
evm.TU.Ap7.1808,-0.0623362024285159
evm.TU.Ap7.1809,NA
evm.TU.Ap7.181,3.06786506983434
evm.TU.Ap7.1810,NA
evm.TU.Ap7.1811,NA
evm.TU.Ap7.1812,NA
evm.TU.Ap7.1813,NA
evm.TU.Ap7.1814,-0.66281480788983
evm.TU.Ap7.1815,NA
evm.TU.Ap7.1816,NA
evm.TU.Ap7.1817,-0.308454371358088
evm.TU.Ap7.1818,0.245166904338198
evm.TU.Ap7.1819,NA
evm.TU.Ap7.182,-1.19805321788526
evm.TU.Ap7.1820,NA
evm.TU.Ap7.1821,NA
evm.TU.Ap7.1822,NA
evm.TU.Ap7.1823,NA
evm.TU.Ap7.1824,0.317461456767975
evm.TU.Ap7.1825,0.195502973393957
evm.TU.Ap7.1826,0.0604287336535105
evm.TU.Ap7.1827,0.0513503464970428
evm.TU.Ap7.1828,-0.010151259918254
evm.TU.Ap7.1829,-1.72169179241589
evm.TU.Ap7.183,0.34224018576802
evm.TU.Ap7.1830,NA
evm.TU.Ap7.1831,NA
evm.TU.Ap7.1832,NA
evm.TU.Ap7.1833,0.152716497115314
evm.TU.Ap7.1834,-0.0194787164634082
evm.TU.Ap7.1835,-0.0711199326474593
evm.TU.Ap7.1836,-0.951145818193114
evm.TU.Ap7.1837,-0.0351963265055861
evm.TU.Ap7.1838,0.196398241868995
evm.TU.Ap7.1839,-0.139470953954294
evm.TU.Ap7.184,0.0513532063368725
evm.TU.Ap7.1840,0.0513493799370133
evm.TU.Ap7.1841,-0.184342617114255
evm.TU.Ap7.1842,-0.00634041497999766
evm.TU.Ap7.1843,NA
evm.TU.Ap7.1844,1.16502985215056
evm.TU.Ap7.1845,NA
evm.TU.Ap7.1846,0.115653726710547
evm.TU.Ap7.1847,-0.0101528658222633
evm.TU.Ap7.1848,NA
evm.TU.Ap7.1849,-0.507245400252092
evm.TU.Ap7.185,-2.14185902450723
evm.TU.Ap7.1850,NA
evm.TU.Ap7.1851,NA
evm.TU.Ap7.1852,NA
evm.TU.Ap7.1853,NA
evm.TU.Ap7.1854,NA
evm.TU.Ap7.1855,NA
evm.TU.Ap7.1856,NA
evm.TU.Ap7.1857,NA
evm.TU.Ap7.1858,NA
evm.TU.Ap7.1859,NA
evm.TU.Ap7.186,-1.07499753191857
evm.TU.Ap7.1860,NA
evm.TU.Ap7.1861,NA
evm.TU.Ap7.1862,NA
evm.TU.Ap7.1863,NA
evm.TU.Ap7.1864,NA
evm.TU.Ap7.1865,NA
evm.TU.Ap7.1866,NA
evm.TU.Ap7.1867,-0.0108419301847334
evm.TU.Ap7.1868,NA
evm.TU.Ap7.1869,-0.315937977714152
evm.TU.Ap7.187,1.73288845384969
evm.TU.Ap7.1870,NA
evm.TU.Ap7.1871,NA
evm.TU.Ap7.1872,0.391841196169654
evm.TU.Ap7.1873,NA
evm.TU.Ap7.1874,0.0513541057235986
evm.TU.Ap7.1875,NA
evm.TU.Ap7.1876,0.0802002198210409
evm.TU.Ap7.1877,NA
evm.TU.Ap7.1878,-0.0626674952954725
evm.TU.Ap7.1879,-0.161993371858472
evm.TU.Ap7.188,2.34842147779242
evm.TU.Ap7.1880,NA
evm.TU.Ap7.1881,0.379047877094973
evm.TU.Ap7.1882,-0.0634623372413622
evm.TU.Ap7.1883,NA
evm.TU.Ap7.1884,0.0513541057235983
evm.TU.Ap7.1885,NA
evm.TU.Ap7.1886,-1.71859899536861
evm.TU.Ap7.1887,NA
evm.TU.Ap7.1888,0.29671150051219
evm.TU.Ap7.1889,NA
evm.TU.Ap7.189,-1.45053866428149
evm.TU.Ap7.1890,NA
evm.TU.Ap7.1891,NA
evm.TU.Ap7.1892,-1.7365665533969
evm.TU.Ap7.1893,1.09794337429507
evm.TU.Ap7.1894,0.0513541057235986
evm.TU.Ap7.1895,-0.00135400137048525
evm.TU.Ap7.1896,NA
evm.TU.Ap7.1897,0.195501047561504
evm.TU.Ap7.1898,NA
evm.TU.Ap7.1899,-0.00195087151514035
evm.TU.Ap7.19,-1.4803126914881
evm.TU.Ap7.190,0.100051373938311
evm.TU.Ap7.1900,NA
evm.TU.Ap7.1901,NA
evm.TU.Ap7.1902,NA
evm.TU.Ap7.1903,NA
evm.TU.Ap7.1904,0.430691668298774
evm.TU.Ap7.1905,0.379803848107985
evm.TU.Ap7.1906,0.0513516645296647
evm.TU.Ap7.1907,NA
evm.TU.Ap7.1908,NA
evm.TU.Ap7.1909,NA
evm.TU.Ap7.191,0.363509193196943
evm.TU.Ap7.1910,NA
evm.TU.Ap7.1911,NA
evm.TU.Ap7.1912,0.143240637689099
evm.TU.Ap7.1913,NA
evm.TU.Ap7.1914,0.277160987538531
evm.TU.Ap7.1915,NA
evm.TU.Ap7.1916,0.406206392851252
evm.TU.Ap7.1917,0.0671064160294994
evm.TU.Ap7.1918,-0.789807309085133
evm.TU.Ap7.1919,NA
evm.TU.Ap7.192,-0.711600412437474
evm.TU.Ap7.1920,NA
evm.TU.Ap7.1921,-2.74773440206654
evm.TU.Ap7.1922,NA
evm.TU.Ap7.1923,NA
evm.TU.Ap7.1924,0.524642052783424
evm.TU.Ap7.1925,NA
evm.TU.Ap7.1926,NA
evm.TU.Ap7.1927,0.0513522266912588
evm.TU.Ap7.1928,-0.744578206023762
evm.TU.Ap7.1929,0.944492386688521
evm.TU.Ap7.193,-0.0190755249035308
evm.TU.Ap7.1930,1.93617127597224
evm.TU.Ap7.1931,0.583117117430286
evm.TU.Ap7.1932,-0.118801852004826
evm.TU.Ap7.1933,-0.424406553866811
evm.TU.Ap7.1934,0.586638691009235
evm.TU.Ap7.1935,-0.0661169461811234
evm.TU.Ap7.1936,0.150632381405616
evm.TU.Ap7.1937,-0.0101521246346712
evm.TU.Ap7.1938,0.145202624410185
evm.TU.Ap7.1939,-0.0156290006130652
evm.TU.Ap7.194,-1.08605717331071
evm.TU.Ap7.1940,0.0182951314326215
evm.TU.Ap7.1941,-0.149224537105543
evm.TU.Ap7.1942,-0.00308387760279011
evm.TU.Ap7.1943,NA
evm.TU.Ap7.1944,0.580395085896353
evm.TU.Ap7.1945,0.195504012398044
evm.TU.Ap7.1946,0.159372443050035
evm.TU.Ap7.1947,1.9607581079154
evm.TU.Ap7.1948,0.878291133317043
evm.TU.Ap7.1949,-0.429508956618845
evm.TU.Ap7.195,1.42577509721669
evm.TU.Ap7.1950,0.0601082815221916
evm.TU.Ap7.1951,NA
evm.TU.Ap7.1952,-0.547731329908077
evm.TU.Ap7.1953,NA
evm.TU.Ap7.1954,0.130054990784559
evm.TU.Ap7.1955,-0.475512210196
evm.TU.Ap7.1956,-0.444601531628802
evm.TU.Ap7.1957,-1.1360179296825
evm.TU.Ap7.1958,1.13095977079957
evm.TU.Ap7.1959,0.216357671823052
evm.TU.Ap7.196,-1.2273726032766
evm.TU.Ap7.1960,0.126066443785636
evm.TU.Ap7.1961,0.0513529975949888
evm.TU.Ap7.1962,0.0845439278449626
evm.TU.Ap7.1963,NA
evm.TU.Ap7.1964,NA
evm.TU.Ap7.1965,-0.0101503952025728
evm.TU.Ap7.1966,-0.00228520330674904
evm.TU.Ap7.1967,NA
evm.TU.Ap7.1968,NA
evm.TU.Ap7.1969,NA
evm.TU.Ap7.197,0.0753434519616521
evm.TU.Ap7.1970,0.281109045891821
evm.TU.Ap7.1971,1.00089461008918
evm.TU.Ap7.1972,NA
evm.TU.Ap7.1973,-0.139900461945846
evm.TU.Ap7.1974,-0.778957531541267
evm.TU.Ap7.1975,NA
evm.TU.Ap7.1976,0.351922000710798
evm.TU.Ap7.1977,NA
evm.TU.Ap7.1978,0.73747662855879
evm.TU.Ap7.1979,-1.46339569631858
evm.TU.Ap7.198,-0.107844651334312
evm.TU.Ap7.1980,NA
evm.TU.Ap7.1981,0.0513541057235983
evm.TU.Ap7.1982,-0.394660508790741
evm.TU.Ap7.1983,0.281793633124614
evm.TU.Ap7.1984,-0.702312739034256
evm.TU.Ap7.1985,-0.229494163112118
evm.TU.Ap7.1986,0.54408596413093
evm.TU.Ap7.1987,-1.80001811485205
evm.TU.Ap7.1988,-3.1850232892422
evm.TU.Ap7.1989,NA
evm.TU.Ap7.199,-0.246317390043229
evm.TU.Ap7.1990,0.0513522856834167
evm.TU.Ap7.1991,NA
evm.TU.Ap7.1992,NA
evm.TU.Ap7.1993,NA
evm.TU.Ap7.1994,NA
evm.TU.Ap7.1995,NA
evm.TU.Ap7.1996,0.103267774159528
evm.TU.Ap7.1997,0.0513541057235983
evm.TU.Ap7.1998,NA
evm.TU.Ap7.1999,NA
evm.TU.Ap7.2,-0.918643237584398
evm.TU.Ap7.20,-2.45256897506615
evm.TU.Ap7.200,0.195505027403493
evm.TU.Ap7.2000,NA
evm.TU.Ap7.2001,0.0513541057235983
evm.TU.Ap7.2002,NA
evm.TU.Ap7.2003,NA
evm.TU.Ap7.2004,2.46658763215187
evm.TU.Ap7.2005,-0.333200843582395
evm.TU.Ap7.2006,0.674966590802342
evm.TU.Ap7.2007,-1.8911831768426
evm.TU.Ap7.2008,0.263427368946005
evm.TU.Ap7.2009,-0.787025820574044
evm.TU.Ap7.201,-0.337021208299225
evm.TU.Ap7.2010,-0.0882184779425691
evm.TU.Ap7.2011,0.0513541057235983
evm.TU.Ap7.2012,-0.399483257332432
evm.TU.Ap7.2013,-0.0734708695521942
evm.TU.Ap7.2014,0.195505027403493
evm.TU.Ap7.2015,NA
evm.TU.Ap7.2016,0.0359165100141677
evm.TU.Ap7.2017,NA
evm.TU.Ap7.2018,NA
evm.TU.Ap7.2019,-1.13403957322441
evm.TU.Ap7.202,0.0683389155369788
evm.TU.Ap7.2020,NA
evm.TU.Ap7.2021,0.195497415175446
evm.TU.Ap7.2022,NA
evm.TU.Ap7.2023,NA
evm.TU.Ap7.2024,0.195502815865712
evm.TU.Ap7.2025,0.620442523418913
evm.TU.Ap7.2026,0.0901847483165405
evm.TU.Ap7.2027,NA
evm.TU.Ap7.2028,-0.0520144812696183
evm.TU.Ap7.2029,-0.134185003077931
evm.TU.Ap7.203,-2.27470765921407
evm.TU.Ap7.2030,4.61224494589138
evm.TU.Ap7.2031,2.29227264594122
evm.TU.Ap7.2032,-1.9132078750537
evm.TU.Ap7.2033,-4.63143815543083
evm.TU.Ap7.2034,-0.873660319013653
evm.TU.Ap7.2035,-0.0101511363889032
evm.TU.Ap7.2036,-0.0101520901029054
evm.TU.Ap7.2037,-0.517664510601892
evm.TU.Ap7.2038,1.08131397058884
evm.TU.Ap7.2039,0.231916791071756
evm.TU.Ap7.204,0.109465364799931
evm.TU.Ap7.2040,-0.597498393387586
evm.TU.Ap7.2041,-0.00189106308902184
evm.TU.Ap7.2042,0.212157234028985
evm.TU.Ap7.2043,-0.0101503952025728
evm.TU.Ap7.2044,0.0513541057235983
evm.TU.Ap7.2045,NA
evm.TU.Ap7.2046,-3.5198840782083
evm.TU.Ap7.2047,0.397625803749963
evm.TU.Ap7.2048,NA
evm.TU.Ap7.2049,NA
evm.TU.Ap7.205,-0.0101511363889032
evm.TU.Ap7.2050_evm.TU.Ap7.2071,-0.795466873297964
evm.TU.Ap7.2051,NA
evm.TU.Ap7.2052,NA
evm.TU.Ap7.2053,NA
evm.TU.Ap7.2054,NA
evm.TU.Ap7.2055,NA
evm.TU.Ap7.2056,NA
evm.TU.Ap7.2057,NA
evm.TU.Ap7.2058,NA
evm.TU.Ap7.2059,NA
evm.TU.Ap7.206,-0.0728110308127035
evm.TU.Ap7.2060,NA
evm.TU.Ap7.2061,NA
evm.TU.Ap7.2062,NA
evm.TU.Ap7.2063,NA
evm.TU.Ap7.2064,NA
evm.TU.Ap7.2065,NA
evm.TU.Ap7.2066,NA
evm.TU.Ap7.2067,NA
evm.TU.Ap7.2068,NA
evm.TU.Ap7.2069,NA
evm.TU.Ap7.207,2.79131998613742
evm.TU.Ap7.2070,NA
evm.TU.Ap7.2072,10.3124517758796
evm.TU.Ap7.2073,-0.465988631597557
evm.TU.Ap7.2074,-0.714127358789215
evm.TU.Ap7.2075,1.86470569218039
evm.TU.Ap7.2076,NA
evm.TU.Ap7.2077,NA
evm.TU.Ap7.2078,0.989891228934778
evm.TU.Ap7.2079,0.519895082809151
evm.TU.Ap7.208,NA
evm.TU.Ap7.2080,-0.526127545147073
evm.TU.Ap7.2081,NA
evm.TU.Ap7.2082,0.0513524354329935
evm.TU.Ap7.2083,0.352737310672972
evm.TU.Ap7.2084,-1.26155523498847
evm.TU.Ap7.2085,-0.0141552519137129
evm.TU.Ap7.2086,-0.221243791524651
evm.TU.Ap7.2087,-1.03474014895533
evm.TU.Ap7.2088,-0.511269347401045
evm.TU.Ap7.2089,-0.420234841529772
evm.TU.Ap7.209,0.917836364684221
evm.TU.Ap7.2090,3.54460387213012
evm.TU.Ap7.2091,1.60960600874084
evm.TU.Ap7.2092,2.61497610448807
evm.TU.Ap7.2093,NA
evm.TU.Ap7.2094,2.28715436373304
evm.TU.Ap7.2095,-0.0141024608620539
evm.TU.Ap7.2096,0.310034015691991
evm.TU.Ap7.2097,0.138079404325366
evm.TU.Ap7.2098,0.885146459802583
evm.TU.Ap7.2099,1.05990629003588
evm.TU.Ap7.21,-0.483767855034746
evm.TU.Ap7.210,0.0952079528404095
evm.TU.Ap7.2100,1.4714213100202
evm.TU.Ap7.2101,0.192720410191413
evm.TU.Ap7.2102,0.203769701610451
evm.TU.Ap7.2103,0.0896093469572385
evm.TU.Ap7.2104,0.0105594680642689
evm.TU.Ap7.2105_evm.TU.Ap7.2106,0.0549764662469102
evm.TU.Ap7.2107,-0.474515933585069
evm.TU.Ap7.2108,-4.19622054027678
evm.TU.Ap7.2109,0.0513533348190783
evm.TU.Ap7.211,-0.312221219125079
evm.TU.Ap7.2110,-0.907397286080727
evm.TU.Ap7.2111,-0.151753437817417
evm.TU.Ap7.2112,0.477660003030332
evm.TU.Ap7.2113,-0.0101520901029054
evm.TU.Ap7.2114,0.097654876279608
evm.TU.Ap7.2115,0.703244722426065
evm.TU.Ap7.2116,0.135756425748742
evm.TU.Ap7.2117,NA
evm.TU.Ap7.2118,NA
evm.TU.Ap7.2119,-1.42949657157716
evm.TU.Ap7.212,-2.23150953272792
evm.TU.Ap7.2120,-2.19982029727457
evm.TU.Ap7.2121,NA
evm.TU.Ap7.2122,NA
evm.TU.Ap7.2123,0.693778890516324
evm.TU.Ap7.2124,NA
evm.TU.Ap7.2125,NA
evm.TU.Ap7.2126,-0.691940598981884
evm.TU.Ap7.2127,0.592581900431387
evm.TU.Ap7.2128,-0.0101503952025728
evm.TU.Ap7.2129,-0.227887175091348
evm.TU.Ap7.213,3.61049630796305
evm.TU.Ap7.2130,-0.99681632021707
evm.TU.Ap7.2131,0.126065346246393
evm.TU.Ap7.2132,0.0944481074425873
evm.TU.Ap7.2133,NA
evm.TU.Ap7.2134,0.139065677398016
evm.TU.Ap7.2135,-2.45561322549354
evm.TU.Ap7.2136,-0.221439312425604
evm.TU.Ap7.2137,-0.118146332881643
evm.TU.Ap7.2138,-0.166606560325236
evm.TU.Ap7.2139,NA
evm.TU.Ap7.214,0.355769673551478
evm.TU.Ap7.2140,NA
evm.TU.Ap7.2141,NA
evm.TU.Ap7.2142,-0.35591953157808
evm.TU.Ap7.2143,-1.25518079147014
evm.TU.Ap7.2144,NA
evm.TU.Ap7.2145,NA
evm.TU.Ap7.2146,0.126067266943654
evm.TU.Ap7.2147,NA
evm.TU.Ap7.2148,0.0513541057235983
evm.TU.Ap7.2149,NA
evm.TU.Ap7.215,-0.433774631044325
evm.TU.Ap7.2150,0.0513533348190782
evm.TU.Ap7.2151,NA
evm.TU.Ap7.2152,NA
evm.TU.Ap7.2153,0.195501982389503
evm.TU.Ap7.2154,-0.712735065224918
evm.TU.Ap7.2155,-2.91079755297872
evm.TU.Ap7.2156,1.75877076642154
evm.TU.Ap7.2157,-0.492867809039418
evm.TU.Ap7.2158,-0.156977780895866
evm.TU.Ap7.2159,0.56944949186483
evm.TU.Ap7.216,-2.24777409263942
evm.TU.Ap7.2160,-0.660906217022317
evm.TU.Ap7.2161,-1.12269984248151
evm.TU.Ap7.2162,0.979828096591432
