genes,signedlogP
evm.TU.Ap7.2218,-0.588125372327661
evm.TU.Ap7.2219,-1.69883381471535
evm.TU.Ap7.222,1.07179277993809
evm.TU.Ap7.2220,-0.263695440879936
evm.TU.Ap7.2221,-0.29907457265332
evm.TU.Ap7.2222,0.172347137630085
evm.TU.Ap7.2223,-0.683790108130356
evm.TU.Ap7.2224,NA
evm.TU.Ap7.2225,0.0247278799713973
evm.TU.Ap7.2226,0.124970851910788
evm.TU.Ap7.2227,NA
evm.TU.Ap7.2228,0.0247278799713973
evm.TU.Ap7.2229_evm.TU.Ap7.2230,-0.382149673950912
evm.TU.Ap7.223,0.107399130067568
evm.TU.Ap7.2231,-0.226186684623261
evm.TU.Ap7.2232,0.2507709801555
evm.TU.Ap7.2233,0.0573893642005788
evm.TU.Ap7.2234,0.725158547049832
evm.TU.Ap7.2235,3.83666716763472
evm.TU.Ap7.2236,NA
evm.TU.Ap7.2237,-0.0698739810714434
evm.TU.Ap7.2238,-0.211510935410695
evm.TU.Ap7.2239,0.663071052529651
evm.TU.Ap7.224,-1.99524139709007
evm.TU.Ap7.2240,1.15328218705194
evm.TU.Ap7.2241,-1.95712571472207
evm.TU.Ap7.2242,-0.466668065363511
evm.TU.Ap7.2243,1.01262077847157
evm.TU.Ap7.2244,-0.306941087800752
evm.TU.Ap7.2245,0.124970851910788
evm.TU.Ap7.2246,1.02361122786857
evm.TU.Ap7.2247,0.000727255148462387
evm.TU.Ap7.2248,-1.49335410227301
evm.TU.Ap7.2249,-1.81515677953204
evm.TU.Ap7.225,2.61340791082173
evm.TU.Ap7.2250,-2.01688555592726
evm.TU.Ap7.2251,2.10645527772037
evm.TU.Ap7.2252,-1.10127033891781
evm.TU.Ap7.2253,0.240168229956605
evm.TU.Ap7.2254,0.482746450676873
evm.TU.Ap7.2255,0.387989976259396
evm.TU.Ap7.2256,0.958311763734548
evm.TU.Ap7.2257,NA
evm.TU.Ap7.2258,NA
evm.TU.Ap7.2259,NA
evm.TU.Ap7.226,-0.357716832066951
evm.TU.Ap7.2260,NA
evm.TU.Ap7.2261,-1.25568080889959
evm.TU.Ap7.2262,-1.39279819805915
evm.TU.Ap7.2263,NA
evm.TU.Ap7.2264,1.30631274695208
evm.TU.Ap7.2265,NA
evm.TU.Ap7.2266,-0.0240683519393272
evm.TU.Ap7.2267,-0.659910839511008
evm.TU.Ap7.2268,-0.57560686023523
evm.TU.Ap7.2269,-0.197351889947334
evm.TU.Ap7.227,NA
evm.TU.Ap7.2270,0.124970851910788
evm.TU.Ap7.2271,0.124970851910788
evm.TU.Ap7.2272,0.371026581798122
evm.TU.Ap7.2273,NA
evm.TU.Ap7.2274,NA
evm.TU.Ap7.2275,NA
evm.TU.Ap7.2276,0.124970851910788
evm.TU.Ap7.2277,NA
evm.TU.Ap7.2278_evm.TU.Ap7.2279,0.423797960727493
evm.TU.Ap7.228,0.783132654208842
evm.TU.Ap7.2280,0.371026581798122
evm.TU.Ap7.2281,-1.22360120996379
evm.TU.Ap7.2282,0.00990277588691818
evm.TU.Ap7.2283,NA
evm.TU.Ap7.2284,0.512951178098954
evm.TU.Ap7.2285,0.140032131932391
evm.TU.Ap7.2286,1.90196642940798
evm.TU.Ap7.2287,0.171585678721721
evm.TU.Ap7.2288,NA
evm.TU.Ap7.2289,NA
evm.TU.Ap7.229,-0.56126910202758
evm.TU.Ap7.2290,-0.100912008302074
evm.TU.Ap7.2291,1.08888934178266
evm.TU.Ap7.2292,0.16925861058361
evm.TU.Ap7.2293,0.512265618723996
evm.TU.Ap7.2294,1.33937215423311
evm.TU.Ap7.2295,0.124970851910788
evm.TU.Ap7.2296,-2.35374171117348
evm.TU.Ap7.2297,0.120361574475798
evm.TU.Ap7.2298,-0.510926788587967
evm.TU.Ap7.2299,7.81799104553498
evm.TU.Ap7.23,0.877515508611502
evm.TU.Ap7.230,-2.17023249116366
evm.TU.Ap7.2300,0.36013472671221
evm.TU.Ap7.2301,-0.66300822152487
evm.TU.Ap7.2302,0.0247278799713972
evm.TU.Ap7.2303,NA
evm.TU.Ap7.2304,NA
evm.TU.Ap7.2305,NA
evm.TU.Ap7.2306,-0.246854170007917
evm.TU.Ap7.2307,NA
evm.TU.Ap7.2308,NA
evm.TU.Ap7.2309,NA
evm.TU.Ap7.231,1.30730934578479
evm.TU.Ap7.2310,NA
evm.TU.Ap7.2311,NA
evm.TU.Ap7.2312,NA
evm.TU.Ap7.2313,NA
evm.TU.Ap7.2314,NA
evm.TU.Ap7.2315,0.371026581798122
evm.TU.Ap7.2316,NA
evm.TU.Ap7.2317,NA
evm.TU.Ap7.2318,NA
evm.TU.Ap7.2319,0.371026581798122
evm.TU.Ap7.232,NA
evm.TU.Ap7.2320,NA
evm.TU.Ap7.2321,NA
evm.TU.Ap7.2322,0.813871137453478
evm.TU.Ap7.2323,NA
evm.TU.Ap7.2324,0.588343228290227
evm.TU.Ap7.2325,NA
evm.TU.Ap7.2326,-0.65762670582022
evm.TU.Ap7.2327,0.098666344315768
evm.TU.Ap7.2328,-0.288839033155948
evm.TU.Ap7.2329,-0.755761357347007
evm.TU.Ap7.233,0.124970851910788
evm.TU.Ap7.2330,-0.405352928375429
evm.TU.Ap7.2331,1.50406342776695
evm.TU.Ap7.2332,0.371026581798122
evm.TU.Ap7.2333,-0.0183597017789125
evm.TU.Ap7.2334,0.140032131932391
evm.TU.Ap7.2335,NA
evm.TU.Ap7.2336,0.124970851910788
evm.TU.Ap7.2337,-0.442174309442719
evm.TU.Ap7.2338,NA
evm.TU.Ap7.2339,NA
evm.TU.Ap7.234,1.99060800556685
evm.TU.Ap7.2340,0.851727050094427
evm.TU.Ap7.2341,NA
evm.TU.Ap7.2342,NA
evm.TU.Ap7.2343,0.124970851910788
evm.TU.Ap7.2344,0.127440918083964
evm.TU.Ap7.2345,0.371026581798122
evm.TU.Ap7.2346,-1.05074752247697
evm.TU.Ap7.2347,1.37911999849578
evm.TU.Ap7.2348,0.159037024561125
evm.TU.Ap7.2349,-0.814364626330537
evm.TU.Ap7.235,0.352018970148154
evm.TU.Ap7.2350,-0.272984862457465
evm.TU.Ap7.2351,NA
evm.TU.Ap7.2352,0.502205666739227
evm.TU.Ap7.2353,-1.24981232058979
evm.TU.Ap7.2354,0.467536766528551
evm.TU.Ap7.2355,-0.420566618414453
evm.TU.Ap7.2356,0.0247278799713972
evm.TU.Ap7.2357,2.07814468661155
evm.TU.Ap7.2358,-0.525409939092849
evm.TU.Ap7.2359,-0.573150947627588
evm.TU.Ap7.236,-0.575295409137815
evm.TU.Ap7.2360,-1.3682044389252
evm.TU.Ap7.2361,NA
evm.TU.Ap7.2362,-1.50333265264289
evm.TU.Ap7.2363,0.117366519303532
evm.TU.Ap7.2364,0.371026581798122
evm.TU.Ap7.2365,-0.511483864044237
evm.TU.Ap7.2366,0.32848007709137
evm.TU.Ap7.2367,NA
evm.TU.Ap7.2368,-0.750941809176605
evm.TU.Ap7.2369,-0.897306724717063
evm.TU.Ap7.237,-0.875199930124727
evm.TU.Ap7.2370,-0.486028217795456
evm.TU.Ap7.2371,-0.708317255600702
evm.TU.Ap7.2372,0.58167851631835
evm.TU.Ap7.2373,0.964335900237392
evm.TU.Ap7.2374,-0.929186574464973
evm.TU.Ap7.2375,-0.526886788276258
evm.TU.Ap7.2376,2.76178062910304
evm.TU.Ap7.2377,0.124970851910788
evm.TU.Ap7.2378,NA
evm.TU.Ap7.2379,0.181379751085677
evm.TU.Ap7.238,0.395193183928353
evm.TU.Ap7.2380,0.729846047346185
evm.TU.Ap7.2381,0.782181367826161
evm.TU.Ap7.2382,8.65489424386486
evm.TU.Ap7.2383,NA
evm.TU.Ap7.2384,NA
evm.TU.Ap7.2385,0.371026581798122
evm.TU.Ap7.2386,1.14872065470632
evm.TU.Ap7.2387,0.903747921768909
evm.TU.Ap7.2388,4.26414447365775
evm.TU.Ap7.2389,NA
evm.TU.Ap7.239,0.576196668577526
evm.TU.Ap7.2390,NA
evm.TU.Ap7.2391,0.0578530857629575
evm.TU.Ap7.2392,0.440087353289359
evm.TU.Ap7.2393,NA
evm.TU.Ap7.2394,0.0592573356858419
evm.TU.Ap7.2395,-0.00407791245725736
evm.TU.Ap7.2396,NA
evm.TU.Ap7.2397,-0.560192155953096
evm.TU.Ap7.2398,0.173805893934556
evm.TU.Ap7.2399,0.124970851910788
evm.TU.Ap7.24,-0.13668145457474
evm.TU.Ap7.240,0.500954814382227
evm.TU.Ap7.2400,-0.843644161483779
evm.TU.Ap7.2401,0.036535356606391
evm.TU.Ap7.2402,1.29474028444806
evm.TU.Ap7.2403,NA
evm.TU.Ap7.2404,0.0247278799713975
evm.TU.Ap7.2405,0.2507709801555
evm.TU.Ap7.2406,NA
evm.TU.Ap7.2407,0.124970851910788
evm.TU.Ap7.2408,0.481218732739501
evm.TU.Ap7.2409,-2.06778031639029
evm.TU.Ap7.241,0.885856606406905
evm.TU.Ap7.2410,1.90693740463721
evm.TU.Ap7.2411,NA
evm.TU.Ap7.2412,-0.0713722267640171
evm.TU.Ap7.2413,0.124970851910788
evm.TU.Ap7.2414,NA
evm.TU.Ap7.2415,NA
evm.TU.Ap7.2416,NA
evm.TU.Ap7.2417,NA
evm.TU.Ap7.2418,0.682428857927322
evm.TU.Ap7.2419,0.2507709801555
evm.TU.Ap7.242,0.514014657821652
evm.TU.Ap7.2420,0.190710424850249
evm.TU.Ap7.2421,-0.102996784060634
evm.TU.Ap7.2422,0.158893769849983
evm.TU.Ap7.2423,-0.0662004318816207
evm.TU.Ap7.2424,1.85584527413821
evm.TU.Ap7.2425_evm.TU.Ap7.2429,0.152739244989003
evm.TU.Ap7.2426,NA
evm.TU.Ap7.2427,NA
evm.TU.Ap7.2428,NA
evm.TU.Ap7.243,0.451290864261815
evm.TU.Ap7.2430,NA
evm.TU.Ap7.2431,-0.755942423623121
evm.TU.Ap7.2432,-1.40645452170208
evm.TU.Ap7.2433,0.453290822451378
evm.TU.Ap7.2434,0.922258925893552
evm.TU.Ap7.2435,-0.37843923767562
evm.TU.Ap7.2436,1.11180260068115
evm.TU.Ap7.2437,-1.21096933230254
evm.TU.Ap7.2438,-0.120694101420727
evm.TU.Ap7.2439,0.124970851910788
evm.TU.Ap7.244,-1.77347461179936
evm.TU.Ap7.2440,0.124970851910788
evm.TU.Ap7.2441,NA
evm.TU.Ap7.2442,NA
evm.TU.Ap7.2443,0.211144505118754
evm.TU.Ap7.2444,-0.059190799769279
evm.TU.Ap7.2445,NA
evm.TU.Ap7.2446,NA
evm.TU.Ap7.2447,1.55470834789047
evm.TU.Ap7.2448,NA
evm.TU.Ap7.2449,0.371026581798122
evm.TU.Ap7.245,-0.0816664444190957
evm.TU.Ap7.2450,0.143439378456534
evm.TU.Ap7.2451,-2.07319079835335
evm.TU.Ap7.2452,-1.16184358832066
evm.TU.Ap7.2453,3.74247382815817
evm.TU.Ap7.2454,1.97165046556115
evm.TU.Ap7.2455,NA
evm.TU.Ap7.2456,0.124970851910788
evm.TU.Ap7.2457,NA
evm.TU.Ap7.2458,-0.0727784034048539
evm.TU.Ap7.2459,NA
evm.TU.Ap7.246,0.671093445233721
evm.TU.Ap7.2460,-0.0727784034048541
evm.TU.Ap7.2461,2.67096758606264
evm.TU.Ap7.2462,0.718037379034192
evm.TU.Ap7.2463,NA
evm.TU.Ap7.2464,0.595283746359145
evm.TU.Ap7.2465,0.124970851910788
evm.TU.Ap7.2466,NA
evm.TU.Ap7.2467,0.0768866082724268
evm.TU.Ap7.2468,NA
evm.TU.Ap7.2469,NA
evm.TU.Ap7.247,1.37336273113772
evm.TU.Ap7.2470,0.302726046670627
evm.TU.Ap7.2471,-0.0567130968868374
evm.TU.Ap7.2472,2.69770523793014
evm.TU.Ap7.2473,-0.240835141539465
evm.TU.Ap7.2474,-0.900000703094109
evm.TU.Ap7.2475,-0.0771651689726396
evm.TU.Ap7.2476,-0.490754749384582
evm.TU.Ap7.2477,0.398423797317865
evm.TU.Ap7.2478,-0.194064125755314
evm.TU.Ap7.2479,0.371026581798122
evm.TU.Ap7.248,-0.58851037956226
evm.TU.Ap7.2480,NA
evm.TU.Ap7.2481,NA
evm.TU.Ap7.2482,-0.890081578035937
evm.TU.Ap7.2483,-0.624606589059646
evm.TU.Ap7.2484,-0.567411993342184
evm.TU.Ap7.2485,-1.12639370248792
evm.TU.Ap7.2486,-0.101064415090244
evm.TU.Ap7.2487,NA
evm.TU.Ap7.2488,NA
evm.TU.Ap7.2489,1.57578157806043
evm.TU.Ap7.249,-0.400591191948599
evm.TU.Ap7.2490,0.610393188870684
evm.TU.Ap7.2491,1.15582685619214
evm.TU.Ap7.2492,-0.136412440349968
evm.TU.Ap7.2493,NA
evm.TU.Ap7.2494,NA
evm.TU.Ap7.2495,-0.397723818787374
evm.TU.Ap7.2496,0.173310524368126
evm.TU.Ap7.2497,NA
evm.TU.Ap7.2498,0.22744074231792
evm.TU.Ap7.2499,NA
evm.TU.Ap7.25,-0.928873038748224
evm.TU.Ap7.250,0.0110679759284772
evm.TU.Ap7.2500,0.315883894011629
evm.TU.Ap7.2501,NA
evm.TU.Ap7.2502,0.705423928378797
evm.TU.Ap7.2503,0.175344316274105
evm.TU.Ap7.2504,-1.37636020377379
evm.TU.Ap7.2505,-0.0217873657402707
evm.TU.Ap7.2506,0.0151894730644487
evm.TU.Ap7.2507,0.902136750369914
evm.TU.Ap7.2508,NA
evm.TU.Ap7.2509,NA
evm.TU.Ap7.251,0.244013705403283
evm.TU.Ap7.2510,0.371026581798122
evm.TU.Ap7.2511,2.08780661201724
evm.TU.Ap7.2512,-0.0214541134299134
evm.TU.Ap7.2513,-0.230709015630851
evm.TU.Ap7.2514,0.267333229913623
evm.TU.Ap7.2515,-0.884752793956662
evm.TU.Ap7.2516,NA
evm.TU.Ap7.2517,NA
evm.TU.Ap7.2518,-0.411975315950995
evm.TU.Ap7.2519,0.371026581798122
evm.TU.Ap7.252,-0.333456836306048
evm.TU.Ap7.2520,-0.089213607520834
evm.TU.Ap7.2521,0.371026581798122
evm.TU.Ap7.2522,-0.420251745393225
evm.TU.Ap7.2523,0.2507709801555
evm.TU.Ap7.2524,0.892528634813138
evm.TU.Ap7.2525,0.371026581798122
evm.TU.Ap7.2526,NA
evm.TU.Ap7.2527,NA
evm.TU.Ap7.2528,0.174722168965544
evm.TU.Ap7.2529,-0.469994103461176
evm.TU.Ap7.253,NA
evm.TU.Ap7.2530,-0.347654871501538
evm.TU.Ap7.2531,-0.0928523206846621
evm.TU.Ap7.2532,1.29869865391191
evm.TU.Ap7.2533,NA
evm.TU.Ap7.2534,0.259749368075482
evm.TU.Ap7.2535,NA
evm.TU.Ap7.2536,0.124970851910788
evm.TU.Ap7.2537,NA
evm.TU.Ap7.2538,0.0562121273424555
evm.TU.Ap7.2539,NA
evm.TU.Ap7.254,NA
evm.TU.Ap7.2540,0.371026581798122
evm.TU.Ap7.2541,NA
evm.TU.Ap7.2542,NA
evm.TU.Ap7.2543,-0.643149408631341
evm.TU.Ap7.2544,-3.61413911610708
evm.TU.Ap7.2545,0.124970851910788
evm.TU.Ap7.2546,NA
evm.TU.Ap7.2547,NA
evm.TU.Ap7.2548,0.124970851910788
evm.TU.Ap7.2549,NA
evm.TU.Ap7.255,0.0612972826787353
evm.TU.Ap7.2550,NA
evm.TU.Ap7.2551,-0.4424297677709
evm.TU.Ap7.2552,NA
evm.TU.Ap7.2553,3.74624951807417
evm.TU.Ap7.2554,1.16972119760878
evm.TU.Ap7.2555,-2.29063201147922
evm.TU.Ap7.2556,-0.150849387760805
evm.TU.Ap7.2557,-0.239522141062436
evm.TU.Ap7.2558,NA
evm.TU.Ap7.2559,NA
evm.TU.Ap7.256,0.370282062798388
evm.TU.Ap7.2560,NA
evm.TU.Ap7.2561,-0.327617768418737
evm.TU.Ap7.2562,-1.43347398941325
evm.TU.Ap7.2563,-0.001891187152486
evm.TU.Ap7.2564,0.385873550938179
evm.TU.Ap7.2565,0.969184384508562
evm.TU.Ap7.2566,0.594815505089821
evm.TU.Ap7.2567,0.0475743509928528
evm.TU.Ap7.2568,-0.082506852302353
evm.TU.Ap7.2569,-0.0727784034048539
evm.TU.Ap7.257,-0.527373259802419
evm.TU.Ap7.2570,1.52141658253047
evm.TU.Ap7.2571,NA
evm.TU.Ap7.2572,0.124970851910788
evm.TU.Ap7.2573,-0.568223852702841
evm.TU.Ap7.2574,0.518942960734949
evm.TU.Ap7.2575,-3.14464214724283
evm.TU.Ap7.2576,0.159455745063966
evm.TU.Ap7.2577,0.902374029008272
evm.TU.Ap7.2578,-0.315586471294984
evm.TU.Ap7.2579,-0.190895983471621
evm.TU.Ap7.258,-0.0727784034048541
evm.TU.Ap7.2580,-0.587760004446956
evm.TU.Ap7.2581,0.25182251123206
evm.TU.Ap7.2582,-0.95086018648313
evm.TU.Ap7.2583,-1.76518503648949
evm.TU.Ap7.2584,-0.00129794763569208
evm.TU.Ap7.2585,NA
evm.TU.Ap7.2586,0.240206421234214
evm.TU.Ap7.2587,0.124970851910788
evm.TU.Ap7.2588,-1.00554427698177
evm.TU.Ap7.2589,0.529277405930446
evm.TU.Ap7.259,-2.13883271632308
evm.TU.Ap7.2590,3.81452191300665
evm.TU.Ap7.2591,NA
evm.TU.Ap7.2592,NA
evm.TU.Ap7.2593,NA
evm.TU.Ap7.2594,NA
evm.TU.Ap7.2595,0.0855530991745402
evm.TU.Ap7.2596,0.629432907017782
evm.TU.Ap7.2597,-0.190580137903663
evm.TU.Ap7.2598,0.178646348730607
evm.TU.Ap7.2599,2.61918341158001
evm.TU.Ap7.26,-0.0148987687842955
evm.TU.Ap7.260,NA
evm.TU.Ap7.2600,-0.201133904238405
evm.TU.Ap7.2601,-0.779078849515494
evm.TU.Ap7.2602,0.0583351694292514
evm.TU.Ap7.2603,NA
evm.TU.Ap7.2604,1.375318065909
evm.TU.Ap7.2605,NA
evm.TU.Ap7.2606,NA
evm.TU.Ap7.2607,NA
evm.TU.Ap7.2608,-0.276215051597023
evm.TU.Ap7.2609,0.905384987064589
evm.TU.Ap7.261,NA
evm.TU.Ap7.2610,NA
evm.TU.Ap7.2611,NA
evm.TU.Ap7.2612,0.124970851910788
evm.TU.Ap7.2613,-0.0738041507782416
evm.TU.Ap7.2614,NA
evm.TU.Ap7.2615,0.2507709801555
evm.TU.Ap7.2616,0.0149357812088512
evm.TU.Ap7.2617,0.0247278799713975
evm.TU.Ap7.2618,2.61522244820617
evm.TU.Ap7.2619,0.947122104999737
evm.TU.Ap7.262,-0.241262484608539
evm.TU.Ap7.2620,1.635229587904
evm.TU.Ap7.2621,-0.406355493152778
evm.TU.Ap7.2622,0.380447243328037
evm.TU.Ap7.2623,-0.839744850231215
evm.TU.Ap7.2624,1.38840049227107
evm.TU.Ap7.2625,-0.686102324086066
evm.TU.Ap7.2626,-0.452379756121221
evm.TU.Ap7.2627,-2.43699355663666
evm.TU.Ap7.2628,0.87428522098173
evm.TU.Ap7.2629,-0.668271274986852
evm.TU.Ap7.263,NA
evm.TU.Ap7.2630,0.124970851910788
evm.TU.Ap7.2631,-1.12423678666005
evm.TU.Ap7.2632,0.380063559368497
evm.TU.Ap7.2633,NA
evm.TU.Ap7.2634,0.124970851910788
evm.TU.Ap7.2635_evm.TU.Ap7.2636,-0.57524856553243
evm.TU.Ap7.2637,0.00411203250984286
evm.TU.Ap7.2638,0.959183163951852
evm.TU.Ap7.2639,0.124970851910788
evm.TU.Ap7.264,-0.254028110086372
evm.TU.Ap7.2640,1.2759579681401
evm.TU.Ap7.2641,NA
evm.TU.Ap7.2642,-0.178108276872386
evm.TU.Ap7.2643,-0.0781621245507299
evm.TU.Ap7.2644,-0.218196484488788
evm.TU.Ap7.2645,-0.233276164990904
evm.TU.Ap7.2646,-0.437184489579062
evm.TU.Ap7.2647,0.188031662939191
evm.TU.Ap7.2648,-1.60063429214493
evm.TU.Ap7.2649,-1.725258122224
evm.TU.Ap7.265,-0.238519201494046
evm.TU.Ap7.2650,-1.05300825270698
evm.TU.Ap7.2651,NA
evm.TU.Ap7.2652,0.0895576217210154
evm.TU.Ap7.2653,-0.279718319718057
evm.TU.Ap7.2654,NA
evm.TU.Ap7.2655,NA
evm.TU.Ap7.2656,NA
evm.TU.Ap7.2657,NA
evm.TU.Ap7.2658,NA
evm.TU.Ap7.2659,NA
evm.TU.Ap7.266,-3.32611669416006
evm.TU.Ap7.2660,NA
evm.TU.Ap7.2661,NA
evm.TU.Ap7.2662,0.666158743581006
evm.TU.Ap7.2663,NA
evm.TU.Ap7.2664,0.165938297478793
evm.TU.Ap7.2665,0.0129682298828784
evm.TU.Ap7.2666,NA
evm.TU.Ap7.2667,-1.98139607006039
evm.TU.Ap7.2668,-0.114798491125963
evm.TU.Ap7.2669,-1.11632599635413
evm.TU.Ap7.267,0.502205666739227
evm.TU.Ap7.2670,0.0247278799713973
evm.TU.Ap7.2671,0.371026581798122
evm.TU.Ap7.2672,NA
evm.TU.Ap7.2673,NA
evm.TU.Ap7.2674,NA
evm.TU.Ap7.2675,0.124970851910788
evm.TU.Ap7.2676,NA
evm.TU.Ap7.2677,NA
evm.TU.Ap7.2678,-1.62566377646426
evm.TU.Ap7.2679,NA
evm.TU.Ap7.268,NA
evm.TU.Ap7.2680,0.0247278799713973
evm.TU.Ap7.2681,0.0742349369925044
evm.TU.Ap7.2682,NA
evm.TU.Ap7.2683,0.140032131932391
evm.TU.Ap7.2684,NA
evm.TU.Ap7.2685,NA
evm.TU.Ap7.2686,0.875077511559539
evm.TU.Ap7.2687,NA
evm.TU.Ap7.2688,NA
evm.TU.Ap7.2689,-5.26939575814512
evm.TU.Ap7.269,0.371026581798122
evm.TU.Ap7.2690,-0.380963137941466
evm.TU.Ap7.2691,NA
evm.TU.Ap7.2692,0.653193029165047
evm.TU.Ap7.2693,NA
evm.TU.Ap7.2694,NA
evm.TU.Ap7.2695,0.0247278799713973
evm.TU.Ap7.2696,-1.05722848737205
evm.TU.Ap7.2697,NA
evm.TU.Ap7.2698,0.818093515713491
evm.TU.Ap7.2699,-1.52711570244928
evm.TU.Ap7.27,-1.91087419781808
evm.TU.Ap7.270,-0.518990734254454
evm.TU.Ap7.2700,-0.0762236068123823
evm.TU.Ap7.2701,NA
evm.TU.Ap7.2702,0.751069617071808
evm.TU.Ap7.2703,0.768077486757116
evm.TU.Ap7.2704,0.610050807787929
evm.TU.Ap7.2705,0.555421448249008
evm.TU.Ap7.2706,NA
evm.TU.Ap7.2707,NA
evm.TU.Ap7.2708,NA
evm.TU.Ap7.2709,-1.75057404801611
evm.TU.Ap7.271,0.0910199975789087
evm.TU.Ap7.2710,0.0577196700542025
evm.TU.Ap7.2711,-3.480540322562
evm.TU.Ap7.2712,-0.0131907931386397
evm.TU.Ap7.2713,0.444457059018988
evm.TU.Ap7.2714,0.0487652412947842
evm.TU.Ap7.2715,NA
evm.TU.Ap7.2716,NA
evm.TU.Ap7.2717,NA
evm.TU.Ap7.2718,-0.389128153622036
evm.TU.Ap7.2719,0.787146887757883
evm.TU.Ap7.272,0.0996988193916978
evm.TU.Ap7.2720,-0.049690054408994
evm.TU.Ap7.2721,NA
evm.TU.Ap7.2722,NA
evm.TU.Ap7.2723,NA
evm.TU.Ap7.2724,NA
evm.TU.Ap7.2725,NA
evm.TU.Ap7.2726,-0.738687575755283
evm.TU.Ap7.2727,NA
evm.TU.Ap7.2728,NA
evm.TU.Ap7.2729,-0.388134623773343
evm.TU.Ap7.273,-1.17998573160173
evm.TU.Ap7.2730,0.124970851910788
evm.TU.Ap7.2731,2.85969570029306
evm.TU.Ap7.2732,NA
evm.TU.Ap7.2733,NA
evm.TU.Ap7.2734,NA
evm.TU.Ap7.2735,-0.301867281896915
evm.TU.Ap7.2736,1.81562057287339
evm.TU.Ap7.2737,1.118710281306
evm.TU.Ap7.2738,0.45505955894101
evm.TU.Ap7.2739,-0.824925494937588
evm.TU.Ap7.274,NA
evm.TU.Ap7.2740,-1.00294506003749
evm.TU.Ap7.2741,2.31934051557551
evm.TU.Ap7.2742,0.177761919436689
evm.TU.Ap7.2743,NA
evm.TU.Ap7.2744,4.29357300006684
evm.TU.Ap7.2745,3.74827101928538
evm.TU.Ap7.2746,5.77734136796386
evm.TU.Ap7.2747,8.11419399536732
evm.TU.Ap7.2748,0.481218732739501
evm.TU.Ap7.2749,0.115871298998472
evm.TU.Ap7.275,0.499359710582884
evm.TU.Ap7.2750,0.502183149937798
evm.TU.Ap7.2751,-0.724585877997911
evm.TU.Ap7.2752,-1.05970617636695
evm.TU.Ap7.2753,2.74673946860749
evm.TU.Ap7.2754,0.483251442739946
evm.TU.Ap7.2755,0.482746450676873
evm.TU.Ap7.2756,0.0247278799713972
evm.TU.Ap7.2757,0.0374712235649568
evm.TU.Ap7.2758,0.0654348133565511
evm.TU.Ap7.2759,-0.111728355023497
evm.TU.Ap7.276,-0.281647520329133
evm.TU.Ap7.2760,0.546112932821727
evm.TU.Ap7.2761,-2.85601308327217
evm.TU.Ap7.2762,-0.579190768243375
evm.TU.Ap7.2763,0.107384383631559
evm.TU.Ap7.2764,0.887329079960326
evm.TU.Ap7.2765,0.576115084028814
evm.TU.Ap7.2766,1.33239046272327
evm.TU.Ap7.2767,3.96870456714111
evm.TU.Ap7.2768,0.121357032154963
evm.TU.Ap7.2769,0.385531802415591
evm.TU.Ap7.277,1.2646566086095
evm.TU.Ap7.2770,1.52093003599557
evm.TU.Ap7.2771,NA
evm.TU.Ap7.2772,0.781996047003503
evm.TU.Ap7.2773,-1.35033429078935
evm.TU.Ap7.2774_evm.TU.Ap7.2775,-0.667749247073588
evm.TU.Ap7.2776,-0.748299812556542
evm.TU.Ap7.2777,-0.588080960686483
evm.TU.Ap7.2778,-1.65303371104485
evm.TU.Ap7.2779,0.895481876818287
evm.TU.Ap7.278,0.0486379142327175
evm.TU.Ap7.2780,1.82735773323362
evm.TU.Ap7.2781,-0.355102165857964
evm.TU.Ap7.2782,-0.578694205303748
evm.TU.Ap7.2783,NA
evm.TU.Ap7.2784,NA
evm.TU.Ap7.2785,NA
evm.TU.Ap7.2786,-0.369938881569539
evm.TU.Ap7.2787,NA
evm.TU.Ap7.2788,-0.345833653338721
evm.TU.Ap7.2789,0.438973458276541
evm.TU.Ap7.279,1.07679772536743
evm.TU.Ap7.2790,NA
evm.TU.Ap7.2791,0.371026581798122
evm.TU.Ap7.2792,0.124970851910788
evm.TU.Ap7.2793,0.725465996216219
evm.TU.Ap7.2794,0.173415268338635
evm.TU.Ap7.2795,-0.289898155800975
evm.TU.Ap7.2796,0.371026581798122
evm.TU.Ap7.2797,0.124970851910788
evm.TU.Ap7.2798,0.454954319779991
evm.TU.Ap7.2799,-0.447027602693722
evm.TU.Ap7.28,-0.488130128443591
evm.TU.Ap7.280,-0.0344043826487587
evm.TU.Ap7.2800,0.186072255126899
evm.TU.Ap7.2801,1.41185637951119
evm.TU.Ap7.2802,-0.189337530865892
evm.TU.Ap7.2803,-1.14651787273391
evm.TU.Ap7.2804,1.08565056630321
evm.TU.Ap7.2805,0.165465776487822
evm.TU.Ap7.2806,2.14651903819971
evm.TU.Ap7.2807,-1.10703609376861
evm.TU.Ap7.2808,1.62232663777784
evm.TU.Ap7.2809,2.55496584167581
evm.TU.Ap7.281,-0.861023181686835
evm.TU.Ap7.2810,-2.48648896531983
evm.TU.Ap7.2811,-0.154497752819064
evm.TU.Ap7.2812,-0.96930771545417
evm.TU.Ap7.2813,-0.74502871212685
evm.TU.Ap7.2814_evm.TU.Ap7.2815,-6.40979465116968
evm.TU.Ap7.2816,-1.7732613429142
evm.TU.Ap7.2817,0.190590250232521
evm.TU.Ap7.2818,0.0909757233222412
evm.TU.Ap7.2819,0.0971043143084793
evm.TU.Ap7.282,0.140032131932391
